-0.04692101	-0.6632404	0.79572105	-0.5280015	0.87300694	-0.47171476	-0.4748387	-1.0826083	-0.020641048	-1.0605373	-1.2727785	-1.0011657	-0.013223482	0.025615223	0.22999577
0.03721072	0.16766141	-0.2509208	1.0355283	0.056043997	0.3102961	0.39630753	-0.018053774	-0.269719	0.15018244	-0.13704455	0.30626947	-0.7170672	-0.033680614	0.3757603
0.30921155	0.032860816	0.33859426	0.14568944	0.36582968	-0.33486184	-0.65705115	-0.34335357	-0.053837907	-0.61004174	-0.024566917	-0.39971417	-0.74260384	0.22577126	-0.7195754
-0.8306137	0.14895163	0.5984709	-0.26679963	0.39736548	-0.282134	-0.3152439	-0.43911356	-0.037617367	-0.22947592	-0.7556429	-0.087235086	0.5705044	-0.32581687	0.15392202
0.23446886	0.07964631	0.5072838	0.24576046	-0.08083867	0.36411756	-0.20216405	-0.7399247	0.01037986	-0.52098155	-0.08983581	-0.012822765	0.17544545	0.14003216	-0.18503694
0.4228693	0.56127626	-0.15255354	0.6377534	0.71051323	-0.25811294	1.0439491	-0.042329174	-0.04787795	-0.792975	0.021361269	-0.4237378	-1.1794665	0.04944611	-0.34368083
0.63546777	0.23044491	-0.51729083	0.2826188	0.28755188	-0.18980488	0.14538231	0.12514271	-0.6480665	-0.050583787	0.33237636	0.334151	-0.05499572	-0.49979454	0.1182229
0.037124947	-0.00795834	0.05288082	-0.027326193	0.7123416	-0.4367624	-0.24995226	-0.52038646	-0.92536646	-1.4207894	-0.6418564	-1.0605496	-0.048203904	0.53166556	0.2922507
-0.65609145	0.07588548	-1.4700654	-0.6365865	-0.80023044	0.21789943	-0.76746297	0.3122777	0.858266	0.9315943	-0.24016015	0.032718126	0.6836485	0.3463376	0.04728474
0.20810106	0.16191755	-0.27543804	0.38919514	0.0033492981	0.1389537	-0.056938194	0.062930666	0.324709	0.10292507	-0.048995707	0.29110992	0.038106587	-0.68291456	-0.3845864
-0.99468684	-0.10758554	1.0684441	0.4016024	1.4606894	0.085795306	1.0205742	-2.1446736	1.4381279	-0.7085406	-0.5421003	-2.5516844	0.5514413	-0.5561069	0.622489
-0.4680755	-0.60126835	0.44057378	-0.96304035	0.15435654	-0.6499255	-0.91542035	-0.5064413	-0.011360502	-0.2882053	-1.0767885	-0.1676738	0.4498211	-0.00319445	-0.091878764
-0.43419516	-0.64192796	0.23693913	-0.0009365663	0.7032253	-0.59790385	-0.52216965	-1.7158037	-0.5086825	-0.8915849	-1.3819406	-1.2612973	-0.60232437	0.027506659	0.24866262
-0.7005828	-0.07395754	-0.7460517	-0.2230277	-0.71096283	-0.34784046	-0.8495255	-0.37092257	0.35876808	0.20830299	-0.4502337	0.10193809	-0.18921342	0.1735065	-0.13304992
0.03007084	-0.8678809	-0.1735	0.44775534	0.10796953	-0.1904884	-0.48840708	0.22201872	-0.32447886	-0.09549467	-0.36385965	-0.3722762	0.14792389	0.75891376	0.24021362
-0.97608566	-0.082171336	1.3493975	0.5987036	1.3958482	0.84766525	1.0161258	-1.075827	0.6301533	-0.4616729	-0.32412225	-1.3513457	0.6401786	-0.077833116	-0.3358872
-0.95701545	-0.064449534	1.3736525	0.446261	1.5196358	0.61959064	1.1400064	-1.064907	0.27884376	-0.6851324	-0.43836582	-1.4647511	0.6321838	-0.12337186	-0.30162576
-0.74260014	0.022195416	1.3388863	0.3649632	1.3466101	0.9528091	1.1849657	-0.8696036	0.4945948	-0.6350638	-0.28837338	-1.0664347	0.75344604	0.16537264	-0.3589779
-0.69845814	0.13799281	1.3542957	0.56305856	1.3524379	0.89234	1.009408	-0.95103335	0.35685357	-0.77417934	-0.40868077	-1.4300839	0.7724597	-0.1380677	-0.3735554
-0.55205166	0.26118267	1.4998679	0.58729786	1.193464	1.139325	0.87110907	-0.5426286	0.35643864	-0.9262746	-0.1552745	-1.0558983	0.6618581	-0.28791338	-0.44965187
-0.93854856	-0.04967953	1.1165478	0.4839094	1.4634814	0.7551935	1.272658	-1.0557029	0.587986	-0.5238444	-0.37853706	-1.3782228	0.4375131	-0.14164202	-0.342493
-1.1332723	-1.0771538	1.010396	-0.5224242	1.5511619	0.11794248	-0.03362164	-2.0085125	1.341338	-0.52891517	-1.1663398	-1.9655186	0.29584002	0.046646107	0.9541521
-0.5322918	-0.7113025	0.4848324	-0.012555429	0.8959349	-0.45720983	-0.5855283	-1.2062542	0.25430435	-0.49191523	-0.91039634	-1.2699537	0.15145177	0.96673965	0.7569216
-0.5172508	0.3666197	0.07457783	0.70973396	-0.021359103	-1.0265048	0.64667463	0.24117337	-0.26832038	-0.7232355	-1.387963	-0.03577897	-0.77839506	0.55093825	0.19613369
0.32718378	0.38150942	-0.4237089	0.13087867	-0.018602008	-0.41096953	-0.109060004	0.11534901	-0.07222278	-0.7263969	-0.35064858	-0.4740634	-0.15794848	0.1907792	-0.19413109
-0.76573896	0.5632465	0.36659235	1.2413483	-0.017418025	-1.0979699	0.28295064	0.1496129	-0.26868352	-1.0743808	-0.92618877	-0.16207257	-0.2474722	0.56661344	0.27674207
-0.6212426	-0.81331235	-0.05630703	-0.21220396	0.85435826	-0.46123016	-0.50008714	-1.4077792	0.4211126	-0.43948826	-1.044219	-1.1634045	-0.3471637	0.4284404	0.7887754
-0.007414452	-0.17492534	1.1092807	0.3522401	0.764685	-0.055336922	-0.25563693	-0.43998823	-0.15817286	-1.0329915	-0.4000326	-0.49235675	0.027924791	-0.11595473	0.553925
-0.44415084	-0.8793297	-0.29148468	-0.2801462	-0.5351356	0.21532145	-1.2046663	-0.50367236	0.011786196	0.30343834	-0.44223943	-0.40541276	0.15149139	0.62369454	-0.3755008
0.55175817	0.27617803	0.16449879	-0.010590364	0.37934124	0.33842322	0.35804725	-0.36272246	0.11336635	-0.5528411	0.072953515	0.1422256	-0.8928471	-0.08308939	0.23121971
0.4336712	0.52723116	0.07589374	0.5832987	-0.39263135	0.3008356	0.04195841	0.23986565	0.048281983	-0.056164198	0.30617616	0.23786615	-0.074558616	-0.026452638	0.096250184
0.4162305	0.27557606	-0.099091716	0.14861847	0.07912548	-0.11014945	0.05610196	0.3677619	-0.53752667	-0.32027736	-0.08543973	0.13833486	-0.26191863	0.06927699	0.8344539
-0.708245	0.094651066	-0.8062784	-0.16587149	-0.20409663	-0.55932355	-0.54919904	-0.68567425	-0.27514538	0.11336094	-0.8556566	0.17696966	-0.08348026	-0.077659875	-0.52872324
-0.29039392	-0.7019368	0.2764975	-0.25435722	0.5205935	-0.50664896	-0.42653218	-0.8096181	0.037968144	-0.028784648	-0.4082344	-0.46599448	0.47174376	0.636627	0.059394054
-0.7284716	0.196125	-1.0157406	-0.12451961	-0.3095433	-0.6663245	-0.6711252	-0.24272212	0.10275445	0.087883286	-0.8546038	0.20699476	0.22382094	-0.010089542	-0.0340913
-0.60701734	-0.9045961	0.22922593	-0.1588294	0.8809799	-0.1412061	-0.4710667	-1.318213	0.5261459	0.0053786524	-0.2566725	-0.9969333	0.81310976	-0.3004564	-0.47639784
-0.8279201	-0.3586147	-0.5325604	-0.16543034	0.37908903	-0.46198592	-1.3102939	-0.8835581	0.219695	-0.060177263	-1.1152283	-0.6000061	0.06978422	-0.39458573	0.13868316
